field_collection_start_date,access_id,location_id,ShortName,ADD
40185,1838,SEAR1S8D_OUT,SEA40185,0
40202,545,SNO_HDR,SNO40202,2
40421,251,SEAOUTFALL_6057,SEA40421,3
40912,1646,SEAC1S8D_OUT,SEA40912,0
40178,1573,TFWFD1,TFW40178,0
40188,1922,SEAOUTFALL_6057,SEA40188,0
40863,385,SEAI1S8D_OUT,SEA40863,1
40937,2575,SEAOUTFALL_6057,SEA40937,2
40122,355,SEAR1S8D_OUT,SEA40122,0
40932,2546,SEAR1S8D_OUT,SEA40932,1
40185,1781,SEAC1S8D_OUT,SEA40185,0
40932,2547,SEAR1S8D_OUT,SEA40932,1
40932,2491,SEAC1S8D_OUT,SEA40932,1
40185,1858,SEAR1S8D_OUT,SEA40185,0
40294,969,GM34921,GM340294,#N/A
40956,80,SEAC1S8D_OUT,SEA40956,0
41072,1080,SNO_HDR,SNO41072,2
40917,503,TFW004S8D_RAIN,TFW40917,0
40586,3013,SEAC1S8D_OUT,SEA40586,4
40555,2021,SEAOUTFALL_6057,SEA40555,1
40912,1604,SEAC1S8D_OUT,SEA40912,0
40625,807,LDR010,LDR40625,#N/A
40844,331,SEAI1S8D_OUT,SEA40844,3
40188,1923,SEAOUTFALL_6057,SEA40188,0
40202,35,SEAI1S8D_OUT,SEA40202,3
40421,1169,GM34921,GM340421,#N/A
40178,439,SEAI1S8D_OUT,SEA40178,0
40436,264,SEAI1S8D_OUT,SEA40436,3
41049,210,SEAC1S8D_OUT,SEA41049,14
40912,1583,SEAC1S8D_OUT,SEA40912,0
40178,1568,TFW001S8D_OF235,TFW40178,0
40803,1176,SNO_COM,SNO40803,19
40637,889,MH5171,MH540637,#N/A
40235,689,SNO_HDR,SNO40235,0
40412,245,SEAC1S8D_OUT,SEA40412,0
40421,1163,SNO_LDR,SNO40421,0
40185,1841,SEAR1S8D_OUT,SEA40185,0
40586,3047,SEAC1S8D_OUT,SEA40586,4
40863,1441,SNO_COM,SNO40863,0
40202,2253,SEAI1S8D_OUT,SEA40202,3
40937,2731,SEAR1S8D_OUT,SEA40937,2
40674,1013,GM34921,GM340674,#N/A
40270,860,TFW001S8D_OF235,TFW40270,0
40586,3048,SEAC1S8D_OUT,SEA40586,4
40563,2146,SEAR1S8D_OUT,SEA40563,1
40202,2311,SEAI1S8D_OUT,SEA40202,3
40555,2072,SEAR1S8D_OUT,SEA40555,1
40202,2353,SEAI1S8D_OUT,SEA40202,3
40937,2682,SEAR1S8D_OUT,SEA40937,2
40586,2985,SEAR1S8D_OUT,SEA40586,4
40586,2987,SEAR1S8D_OUT,SEA40586,4
40185,12,SEAC1S8D_OUT,SEA40185,0
40932,2485,SEAC1S8D_OUT,SEA40932,1
40224,3118,SEAR1S8D_OUT,SEA40224,0
40937,2664,SEAI1S8D_OUT,SEA40937,2
40932,2517,SEAR1S8D_OUT,SEA40932,1
40075,281,SEAOUTFALL_6057,SEA40075,0
40932,2487,SEAC1S8D_OUT,SEA40932,1
40578,604,SEAHDRS8D_OUT,SEA40578,4
40572,567,SNO_COM,SNO40572,2
40219,2756,SEAC1S8D_OUT,SEA40219,1
40912,1624,SEAC1S8D_OUT,SEA40912,0
40202,2399,SEAOUTFALL_6057,SEA40202,3
40844,1326,SEARRRS8D_RAIN,SEA40844,3
40912,1588,SEAC1S8D_OUT,SEA40912,0
40188,1909,SEAOUTFALL_6057,SEA40188,0
40202,2309,SEAC1S8D_OUT,SEA40202,3
40549,1714,SEAR1S8D_OUT,SEA40549,0
40202,2262,SEAC1S8D_OUT,SEA40202,3
40555,2013,SEAOUTFALL_6057,SEA40555,1
40130,1417,SNO_COM,SNO40130,0
40956,83,SEAI1S8D_OUT,SEA40956,0
40219,2834,SEAC1S8D_OUT,SEA40219,1
40912,1633,SEAC1S8D_OUT,SEA40912,0
40248,758,SNO_LDR,SNO40248,0
40677,1021,TFW004S8D_RAIN,TFW40677,1
40188,1892,SEAOUTFALL_6057,SEA40188,0
40932,2515,SEAR1S8D_OUT,SEA40932,1
40586,3005,SEAC1S8D_OUT,SEA40586,4
40563,2129,SEAR1S8D_OUT,SEA40563,1
40202,2347,SEAI1S8D_OUT,SEA40202,3
40912,1598,SEAC1S8D_OUT,SEA40912,0
40549,1758,SEAR1S8D_OUT,SEA40549,0
40202,2355,SEAI1S8D_OUT,SEA40202,3
40636,875,SNO_HDR,SNO40636,0
40483,1346,SNO_HDR,SNO40483,0
40688,213,SEAC1S8D_OUT,SEA40688,2
40937,2740,SEAOUTFALL_6057,SEA40937,2
40479,1302,MH5171,MH540479,#N/A
40563,2179,SEAR1S8D_OUT,SEA40563,1
40416,1150,SNO_COM,SNO40416,3
40937,579,GM34921,GM340937,#N/A
40586,640,MH5171,MH540586,#N/A
40188,1908,SEAOUTFALL_6057,SEA40188,0
40337,1069,TFWFD1,TFW40337,0
40219,2912,SEAOUTFALL_6057,SEA40219,1
40549,1767,SEAR1S8D_OUT,SEA40549,0
40563,522,SEALDRS8D_OUT,SEA40563,1
40937,2695,SEAR1S8D_OUT,SEA40937,2
40937,2565,SEAOUTFALL_6057,SEA40937,2
40858,382,SEAI1S8D_OUT,SEA40858,1
40722,1109,MH5171,MH540722,#N/A
40967,698,LDR010,LDR40967,#N/A
40863,1426,MH5171,MH540863,#N/A
40932,2521,SEAR1S8D_OUT,SEA40932,1
40224,3125,SEAR1S8D_OUT,SEA40224,0
40233,680,SEACOMS8D_OUT,SEA40233,5
40555,2044,SEAOUTFALL_6057,SEA40555,1
40563,2169,SEAR1S8D_OUT,SEA40563,1
40912,1643,SEAC1S8D_OUT,SEA40912,0
40563,2135,SEAR1S8D_OUT,SEA40563,1
40549,1727,SEAR1S8D_OUT,SEA40549,0
40665,1005,SNO_LDR,SNO40665,1
39896,130,SEAOUTFALL_6057,SEA39896,0
40436,263,SEAI1S8D_OUT,SEA40436,3
40937,2598,SEAOUTFALL_6057,SEA40937,2
40932,2514,SEAR1S8D_OUT,SEA40932,1
40874,1490,MH5171,MH540874,#N/A
40519,1517,SEALDRS8D_OUT,SEA40519,4
40858,372,SEAC1S8D_OUT,SEA40858,1
40219,2847,SEAC1S8D_OUT,SEA40219,1
40912,1623,SEAC1S8D_OUT,SEA40912,0
40294,965,LDR010,LDR40294,#N/A
40185,1795,SEAC1S8D_OUT,SEA40185,0
40874,1493,GM34921,GM340874,#N/A
40646,918,TFW003S8D_OF245,TFW40646,0
40937,2595,SEAOUTFALL_6057,SEA40937,2
40421,1160,SNO_LDR,SNO40421,0
40973,737,MH5171,MH540973,#N/A
40858,1402,SNO_LDR,SNO40858,2
40939,592,SNO_LDR,SNO40939,0
40912,1675,SEAI1S8D_OUT,SEA40912,0
40185,1800,SEAC1S8D_OUT,SEA40185,0
40479,1303,LDR010,LDR40479,#N/A
40555,1972,SEAI1S8D_OUT,SEA40555,1
40937,2635,SEAI1S8D_OUT,SEA40937,2
40555,1978,SEAI1S8D_OUT,SEA40555,1
40202,2336,SEAI1S8D_OUT,SEA40202,3
40185,1859,SEAR1S8D_OUT,SEA40185,0
40224,3170,SEAR1S8D_OUT,SEA40224,0
41082,226,SEAC1S8D_OUT,SEA41082,2
40586,628,TFW001S8D_OF235,TFW40586,2
40937,2623,SEAI1S8D_OUT,SEA40937,2
40555,2121,SEAR1S8D_OUT,SEA40555,1
40932,2382,SEAC1S8D_OUT,SEA40932,1
41072,1074,SNO_HDR,SNO41072,2
40967,701,MH5171,MH540967,#N/A
40563,2201,SEAI1S8D_OUT,SEA40563,1
40555,19,SEAI1S8D_OUT,SEA40555,1
40421,253,SEAC1S8D_OUT,SEA40421,3
40294,963,MH5171,MH540294,#N/A
40108,314,SEAC1S8D_OUT,SEA40108,0
40232,89,SEAR1S8D_OUT,SEA40232,4
40265,840,LDR010,LDR40265,#N/A
40863,1423,MH5171,MH540863,#N/A
40586,3020,SEAC1S8D_OUT,SEA40586,4
40549,1752,SEAR1S8D_OUT,SEA40549,0
40932,2464,SEAC1S8D_OUT,SEA40932,1
40202,2267,SEAC1S8D_OUT,SEA40202,3
40202,2433,SEAOUTFALL_6057,SEA40202,3
40555,2033,SEAOUTFALL_6057,SEA40555,1
40803,1182,SNO_HDR,SNO40803,19
40912,1665,SEAI1S8D_OUT,SEA40912,0
40932,2488,SEAC1S8D_OUT,SEA40932,1
40912,1709,SEAI1S8D_OUT,SEA40912,0
40555,1971,SEAI1S8D_OUT,SEA40555,1
40491,366,SEAI1S8D_OUT,SEA40491,0
40202,37,SEAOUTFALL_6057,SEA40202,3
40586,68,SEAR1S8D_OUT,SEA40586,4
40523,1539,SNO_LDR,SNO40523,0
40283,923,MH5171,MH540283,#N/A
40912,1668,SEAI1S8D_OUT,SEA40912,0
40202,2357,SEAI1S8D_OUT,SEA40202,3
40202,2413,SEAOUTFALL_6057,SEA40202,3
40959,88,SEAR1S8D_OUT,SEA40959,0
40563,2212,SEAI1S8D_OUT,SEA40563,1
40202,2414,SEAOUTFALL_6057,SEA40202,3
40265,839,LDR010,LDR40265,#N/A
40932,2561,SEAR1S8D_OUT,SEA40932,1
40219,2865,SEAC1S8D_OUT,SEA40219,1
40219,2768,SEAR1S8D_OUT,SEA40219,1
40555,2110,SEAR1S8D_OUT,SEA40555,1
40185,1789,SEAC1S8D_OUT,SEA40185,0
40288,935,SEARRRS8D_RAIN,SEA40288,0
40219,2804,SEAR1S8D_OUT,SEA40219,1
40912,1625,SEAC1S8D_OUT,SEA40912,0
40219,2818,SEAC1S8D_OUT,SEA40219,1
40122,1377,SNO_LDR,SNO40122,1
40474,1287,SNO_HDR,SNO40474,0
40220,2934,SEAOUTFALL_6057,SEA40220,2
40563,2206,SEAI1S8D_OUT,SEA40563,1
40959,664,SNO_COM,SNO40959,0
40844,1325,SNO_COM,SNO40844,3
40563,2225,SEAI1S8D_OUT,SEA40563,1
40499,397,SEAR1S8D_OUT,SEA40499,0
40688,217,SEAI1S8D_OUT,SEA40688,2
40818,1222,SNO_LDR,SNO40818,4
40219,2909,SEAOUTFALL_6057,SEA40219,1
40555,2063,SEAR1S8D_OUT,SEA40555,1
40849,1360,SNO_COM,SNO40849,1
40202,2299,SEAC1S8D_OUT,SEA40202,3
40563,2239,SEAI1S8D_OUT,SEA40563,1
40233,679,SEA19US8D_RAIN,SEA40233,5
40586,3109,SEAI1S8D_OUT,SEA40586,4
40586,2988,SEAR1S8D_OUT,SEA40586,4
40912,1666,SEAI1S8D_OUT,SEA40912,0
40555,1987,SEAI1S8D_OUT,SEA40555,1
40932,2380,SEAC1S8D_OUT,SEA40932,1
40202,2410,SEAOUTFALL_6057,SEA40202,3
40219,2863,SEAC1S8D_OUT,SEA40219,1
40932,2544,SEAR1S8D_OUT,SEA40932,1
41082,1095,SNO_HDR,SNO41082,2
40481,341,SEAC1S8D_OUT,SEA40481,0
40939,593,SNO_LDR,SNO40939,0
40294,970,LDR010,LDR40294,#N/A
40421,257,SEAI1S8D_OUT,SEA40421,3
40555,1955,SEAI1S8D_OUT,SEA40555,1
40421,1157,SNO_HDR,SNO40421,0
40912,1582,SEAI1S8D_OUT,SEA40912,0
39869,102,SEAR1S8D_OUT,SEA39869,0
40932,2442,SEAC1S8D_OUT,SEA40932,1
40932,2467,SEAC1S8D_OUT,SEA40932,1
40868,1473,GM34921,GM340868,#N/A
40436,260,SEAR1S8D_OUT,SEA40436,3
40626,136,SEAI1S8D_OUT,SEA40626,1
40863,391,SEAC1S8D_OUT,SEA40863,1
40586,631,SEACOMS8D_OUT,SEA40586,4
40326,1054,TFW003S8D_OF245,TFW40326,0
40937,2589,SEAOUTFALL_6057,SEA40937,2
41256,1546,SEA19US8D_RAIN,SEA41256,0
40075,280,SEAOUTFALL_6057,SEA40075,0
40555,2060,SEAR1S8D_OUT,SEA40555,1
40665,1003,TFW001S8D_OF235,TFW40665,1
40161,429,SEAI1S8D_OUT,SEA40161,5
40563,2213,SEAI1S8D_OUT,SEA40563,1
40549,1728,SEAR1S8D_OUT,SEA40549,0
40658,960,SNO_HDR,SNO40658,0
40586,3091,SEAI1S8D_OUT,SEA40586,4
40248,761,SEAHDRS8D_OUT,SEA40248,0
40088,193,SEAOUTFALL_6057,SEA40088,0
40932,2506,SEAR1S8D_OUT,SEA40932,1
40937,2719,SEAR1S8D_OUT,SEA40937,2
40586,3026,SEAC1S8D_OUT,SEA40586,4
40563,2217,SEAI1S8D_OUT,SEA40563,1
40630,848,SNO_LDR,SNO40630,0
40265,843,GM34921,GM340265,#N/A
40937,2713,SEAR1S8D_OUT,SEA40937,2
40563,2178,SEAR1S8D_OUT,SEA40563,1
40660,993,SEALDRS8D_OUT,SEA40660,1
40586,3009,SEAC1S8D_OUT,SEA40586,4
40555,2051,SEAOUTFALL_6057,SEA40555,1
40219,2822,SEAC1S8D_OUT,SEA40219,1
40555,2105,SEAR1S8D_OUT,SEA40555,1
40674,197,SEAOUTFALL_6057,SEA40674,2
41256,1547,SEACOMS8D_OUT,SEA41256,0
40202,2342,SEAI1S8D_OUT,SEA40202,3
40912,1671,SEAI1S8D_OUT,SEA40912,0
40421,1159,SNO_COM,SNO40421,0
41258,1562,SEACOMS8D_OUT,SEA41258,0
40202,2304,SEAC1S8D_OUT,SEA40202,3
40636,874,SNO_COM,SNO40636,0
40122,1383,TFWFD1,TFW40122,2
40507,407,SEAOUTFALL_6057,SEA40507,1
40224,3150,SEAR1S8D_OUT,SEA40224,0
40555,2030,SEAOUTFALL_6057,SEA40555,1
40937,2685,SEAR1S8D_OUT,SEA40937,2
40219,2833,SEAC1S8D_OUT,SEA40219,1
40586,3102,SEAI1S8D_OUT,SEA40586,4
40219,2784,SEAR1S8D_OUT,SEA40219,1
40665,1006,SNO_LDR,SNO40665,1
40555,2054,SEAOUTFALL_6057,SEA40555,1
41082,221,SEAI1S8D_OUT,SEA41082,2
40586,2956,SEAR1S8D_OUT,SEA40586,4
40232,672,LDR010,LDR40232,#N/A
40623,801,SNO_LDR,SNO40623,1
40912,1603,SEAC1S8D_OUT,SEA40912,0
41018,176,SEAOUTFALL_6057,SEA41018,0
40555,2095,SEAR1S8D_OUT,SEA40555,1
40549,1754,SEAR1S8D_OUT,SEA40549,0
40932,2512,SEAR1S8D_OUT,SEA40932,1
40161,1550,SNO_HDR,SNO40161,8
40224,3130,SEAR1S8D_OUT,SEA40224,0
40563,2172,SEAR1S8D_OUT,SEA40563,1
40555,2114,SEAR1S8D_OUT,SEA40555,1
40912,1581,SEAI1S8D_OUT,SEA40912,0
40937,2702,SEAR1S8D_OUT,SEA40937,2
40421,1168,SEAHDRS8D_OUT,SEA40421,3
40549,1745,SEAR1S8D_OUT,SEA40549,0
40219,2765,SEAR1S8D_OUT,SEA40219,1
40202,2249,SEAC1S8D_OUT,SEA40202,3
40202,537,TFW004S8D_RAIN,TFW40202,0
40563,2131,SEAR1S8D_OUT,SEA40563,1
40185,1797,SEAC1S8D_OUT,SEA40185,0
40563,2203,SEAI1S8D_OUT,SEA40563,1
40868,1467,LDR010,LDR40868,#N/A
40586,2996,SEAR1S8D_OUT,SEA40586,4
41049,1039,TFW003S8D_OF245,TFW41049,14
40075,283,SEAOUTFALL_6057,SEA40075,0
40219,2820,SEAC1S8D_OUT,SEA40219,1
40973,729,TFW001S8D_OF235,TFW40973,1
40586,3099,SEAI1S8D_OUT,SEA40586,4
40614,772,TFW003S8D_OF245,TFW40614,0
40555,2113,SEAR1S8D_OUT,SEA40555,1
40937,2707,SEAR1S8D_OUT,SEA40937,2
40436,259,SEAR1S8D_OUT,SEA40436,3
40219,615,SNO_LDR,SNO40219,2
40912,1593,SEAC1S8D_OUT,SEA40912,0
40185,1796,SEAC1S8D_OUT,SEA40185,0
41330,684,SEACOMS8D_OUT,SEA41330,2
40549,1722,SEAR1S8D_OUT,SEA40549,0
40932,2497,SEAR1S8D_OUT,SEA40932,1
40937,2606,SEAOUTFALL_6057,SEA40937,2
40186,492,SNO_COM,SNO40186,1
40932,2476,SEAC1S8D_OUT,SEA40932,1
40932,2533,SEAR1S8D_OUT,SEA40932,1
40932,2483,SEAC1S8D_OUT,SEA40932,1
40937,2612,SEAI1S8D_OUT,SEA40937,2
40849,1358,SNO_COM,SNO40849,1
40937,2574,SEAOUTFALL_6057,SEA40937,2
40586,3070,SEAI1S8D_OUT,SEA40586,4
40185,1845,SEAR1S8D_OUT,SEA40185,0
40185,1780,SEAC1S8D_OUT,SEA40185,0
40202,2391,SEAOUTFALL_6057,SEA40202,3
40202,2297,SEAC1S8D_OUT,SEA40202,3
40411,242,SEAOUTFALL_6057,SEA40411,10
40563,2158,SEAR1S8D_OUT,SEA40563,1
40937,2717,SEAR1S8D_OUT,SEA40937,2
40623,802,SNO_COM,SNO40623,1
40219,61,SEAR1S8D_OUT,SEA40219,1
40202,2272,SEAC1S8D_OUT,SEA40202,3
40474,323,SEAR1S8D_OUT,SEA40474,0
40511,1498,SNO_COM,SNO40511,0
40185,1791,SEAC1S8D_OUT,SEA40185,0
40555,1960,SEAI1S8D_OUT,SEA40555,1
40586,2983,SEAR1S8D_OUT,SEA40586,4
40323,1043,TFW004S8D_RAIN,TFW40323,0
40937,2693,SEAR1S8D_OUT,SEA40937,2
40555,1993,SEAI1S8D_OUT,SEA40555,1
40499,1458,GM34921,GM340499,#N/A
40555,2016,SEAOUTFALL_6057,SEA40555,1
40219,2842,SEAC1S8D_OUT,SEA40219,1
40932,2538,SEAR1S8D_OUT,SEA40932,1
40555,2047,SEAOUTFALL_6057,SEA40555,1
40826,1240,SEAHDRS8D_OUT,SEA40826,0
40549,1720,SEAR1S8D_OUT,SEA40549,0
40912,1707,SEAI1S8D_OUT,SEA40912,0
40185,1857,SEAR1S8D_OUT,SEA40185,0
40185,1855,SEAR1S8D_OUT,SEA40185,0
40912,1652,SEAI1S8D_OUT,SEA40912,0
40248,757,SEACOMS8D_OUT,SEA40248,0
40499,400,SEAC1S8D_OUT,SEA40499,0
40849,352,SEAI1S8D_OUT,SEA40849,1
40937,2634,SEAI1S8D_OUT,SEA40937,2
40202,2356,SEAI1S8D_OUT,SEA40202,3
40912,1599,SEAC1S8D_OUT,SEA40912,0
40219,2880,SEAOUTFALL_6057,SEA40219,1
40932,2486,SEAC1S8D_OUT,SEA40932,1
40219,2875,SEAOUTFALL_6057,SEA40219,1
40586,3072,SEAI1S8D_OUT,SEA40586,4
40912,1691,SEAI1S8D_OUT,SEA40912,0
40937,577,GM34921,GM340937,#N/A
40912,1594,SEAC1S8D_OUT,SEA40912,0
40932,2536,SEAR1S8D_OUT,SEA40932,1
40563,30,SEAR1S8D_OUT,SEA40563,1
40586,3029,SEAC1S8D_OUT,SEA40586,4
40262,151,SEAOUTFALL_6057,SEA40262,1
40499,1455,TFW003S8D_OF245,TFW40499,0
40219,2930,SEAOUTFALL_6057,SEA40219,1
40219,2898,SEAOUTFALL_6057,SEA40219,1
40577,601,SNO_LDR,SNO40577,3
40555,1984,SEAI1S8D_OUT,SEA40555,1
40099,1251,SEACOMS8D_OUT,SEA40099,7
40932,2452,SEAC1S8D_OUT,SEA40932,1
40219,65,SEAOUTFALL_6057,SEA40219,1
40912,1610,SEAC1S8D_OUT,SEA40912,0
40262,142,SEAI1S8D_OUT,SEA40262,1
40188,1933,SEAOUTFALL_6057,SEA40188,0
39915,171,SEAOUTFALL_6057,SEA39915,0
40563,2233,SEAI1S8D_OUT,SEA40563,1
40275,169,SEAOUTFALL_6057,SEA40275,0
40555,2064,SEAR1S8D_OUT,SEA40555,1
40932,2535,SEAR1S8D_OUT,SEA40932,1
40932,553,GM34921,GM340932,#N/A
40219,2810,SEAR1S8D_OUT,SEA40219,1
40421,250,SEAOUTFALL_6057,SEA40421,3
40803,1179,SNO_LDR,SNO40803,19
40563,2175,SEAR1S8D_OUT,SEA40563,1
40937,2611,SEAI1S8D_OUT,SEA40937,2
40586,3052,SEAC1S8D_OUT,SEA40586,4
40912,1580,SEAI1S8D_OUT,SEA40912,0
40603,109,SEAC1S8D_OUT,SEA40603,0
40262,147,SEAOUTFALL_6057,SEA40262,1
40248,759,TFW004S8D_RAIN,TFW40248,1
40188,1911,SEAOUTFALL_6057,SEA40188,0
40803,274,SEAOUTFALL_6057,SEA40803,24
40563,2164,SEAR1S8D_OUT,SEA40563,1
40219,612,TFW004S8D_RAIN,TFW40219,2
40188,1915,SEAOUTFALL_6057,SEA40188,0
39915,173,SEAOUTFALL_6057,SEA39915,0
40586,2994,SEAR1S8D_OUT,SEA40586,4
40202,2434,SEAOUTFALL_6057,SEA40202,3
40114,1298,TFW004S8D_RAIN,TFW40114,1
40932,2524,SEAR1S8D_OUT,SEA40932,1
40555,1959,SEAI1S8D_OUT,SEA40555,1
40459,1228,TFW004S8D_RAIN,TFW40459,7
40499,404,SEAOUTFALL_6057,SEA40499,0
40572,564,TFW001S8D_OF235,TFW40572,0
40646,908,MH5171,MH540646,#N/A
40186,1887,SEAR1S8D_OUT,SEA40186,1
40563,2219,SEAI1S8D_OUT,SEA40563,1
40863,1422,GM34921,GM340863,#N/A
40601,693,GM34921,GM340601,#N/A
40937,2730,SEAR1S8D_OUT,SEA40937,2
40586,3105,SEAI1S8D_OUT,SEA40586,4
40555,2031,SEAOUTFALL_6057,SEA40555,1
40932,2539,SEAR1S8D_OUT,SEA40932,1
40586,3006,SEAC1S8D_OUT,SEA40586,4
40963,98,SEAOUTFALL_6057,SEA40963,1
40586,3116,SEAI1S8D_OUT,SEA40586,4
40625,810,GM34921,GM340625,#N/A
40932,2556,SEAR1S8D_OUT,SEA40932,1
40912,4,SEAI1S8D_OUT,SEA40912,0
40563,2151,SEAR1S8D_OUT,SEA40563,1
40219,2806,SEAR1S8D_OUT,SEA40219,1
40858,1407,SNO_COM,SNO40858,2
40932,2532,SEAR1S8D_OUT,SEA40932,1
40436,262,SEAOUTFALL_6057,SEA40436,3
39935,188,SEAOUTFALL_6057,SEA39935,2
40315,1033,MH5171,MH540315,#N/A
40912,1678,SEAI1S8D_OUT,SEA40912,0
40555,2066,SEAR1S8D_OUT,SEA40555,1
40555,1981,SEAI1S8D_OUT,SEA40555,1
40219,2758,SEAR1S8D_OUT,SEA40219,1
41072,1077,SNO_LDR,SNO41072,2
40563,2133,SEAR1S8D_OUT,SEA40563,1
41346,774,SEA19US8D_RAIN,SEA41346,0
40610,746,LDR010,LDR40610,#N/A
40219,2796,SEAR1S8D_OUT,SEA40219,1
40586,3060,SEAI1S8D_OUT,SEA40586,4
40224,3146,SEAR1S8D_OUT,SEA40224,0
40224,3127,SEAR1S8D_OUT,SEA40224,0
40262,825,SNO_COM,SNO40262,1
40563,2174,SEAR1S8D_OUT,SEA40563,1
40674,1010,LDR010,LDR40674,#N/A
40932,2504,SEAR1S8D_OUT,SEA40932,1
40932,2492,SEAC1S8D_OUT,SEA40932,1
40549,1738,SEAR1S8D_OUT,SEA40549,0
40474,1295,LDR010,LDR40474,#N/A
40549,1749,SEAR1S8D_OUT,SEA40549,0
40186,494,TFW003S8D_OF245,TFW40186,2
40912,1676,SEAI1S8D_OUT,SEA40912,0
40549,1756,SEAR1S8D_OUT,SEA40549,0
40912,1698,SEAI1S8D_OUT,SEA40912,0
40996,854,LDR010,LDR40996,#N/A
40511,414,SEAI1S8D_OUT,SEA40511,0
40910,452,SNO_LDR,SNO40910,1
40555,2061,SEAR1S8D_OUT,SEA40555,1
40224,3129,SEAR1S8D_OUT,SEA40224,0
40912,1607,SEAC1S8D_OUT,SEA40912,0
40912,1700,SEAI1S8D_OUT,SEA40912,0
40202,2306,SEAC1S8D_OUT,SEA40202,3
40912,1595,SEAC1S8D_OUT,SEA40912,0
40586,73,SEAC1S8D_OUT,SEA40586,4
40235,687,LDR010,LDR40235,#N/A
40108,313,SEAOUTFALL_6057,SEA40108,0
40586,3089,SEAI1S8D_OUT,SEA40586,4
40973,732,TFWFD1,TFW40973,1
40912,1621,SEAC1S8D_OUT,SEA40912,0
40185,1840,SEAR1S8D_OUT,SEA40185,0
40937,2629,SEAI1S8D_OUT,SEA40937,2
40202,2334,SEAI1S8D_OUT,SEA40202,3
40912,380,TFW001S8D_OF235,TFW40912,0
40224,3160,SEAR1S8D_OUT,SEA40224,0
40903,433,SEAR1S8D_OUT,SEA40903,0
40688,953,SEARRRS8D_RAIN,SEA40688,2
40219,2893,SEAOUTFALL_6057,SEA40219,1
40412,1141,SNO_LDR,SNO40412,10
40219,2787,SEAR1S8D_OUT,SEA40219,1
40586,2953,SEAR1S8D_OUT,SEA40586,4
40185,1777,SEAC1S8D_OUT,SEA40185,0
40555,2067,SEAR1S8D_OUT,SEA40555,1
40563,2138,SEAR1S8D_OUT,SEA40563,1
40269,156,SEAI1S8D_OUT,SEA40269,0
40185,1787,SEAC1S8D_OUT,SEA40185,0
40912,475,TFW003S8D_OF245,TFW40912,0
40863,389,SEAC1S8D_OUT,SEA40863,1
40219,2877,SEAOUTFALL_6057,SEA40219,1
40185,1864,SEAR1S8D_OUT,SEA40185,0
40937,2587,SEAOUTFALL_6057,SEA40937,2
40212,2751,SEAOUTFALL_6057,SEA40212,0
40937,2577,SEAOUTFALL_6057,SEA40937,2
40849,1356,SEALDRS8D_OUT,SEA40849,1
40863,392,SEAR1S8D_OUT,SEA40863,1
40219,2807,SEAR1S8D_OUT,SEA40219,1
40586,3100,SEAI1S8D_OUT,SEA40586,4
40811,1202,SNO_COM,SNO40811,2
40188,17,SEAOUTFALL_6057,SEA40188,0
40586,3110,SEAI1S8D_OUT,SEA40586,4
40555,2004,SEAOUTFALL_6057,SEA40555,1
40575,2748,SEAC1S8D_OUT,SEA40575,1
40219,2901,SEAOUTFALL_6057,SEA40219,1
41346,776,SEACOMS8D_OUT,SEA41346,0
40549,1751,SEAR1S8D_OUT,SEA40549,0
40932,558,TFW004S8D_RAIN,TFW40932,0
40232,674,SEARRRS8D_RAIN,SEA40232,4
40586,3097,SEAI1S8D_OUT,SEA40586,4
40973,740,MH5171,MH540973,#N/A
40967,697,GM34921,GM340967,#N/A
40202,2372,SEAOUTFALL_6057,SEA40202,3
40219,2812,SEAR1S8D_OUT,SEA40219,1
40323,1042,TFW001S8D_OF235,TFW40323,0
40932,2526,SEAR1S8D_OUT,SEA40932,1
40932,2465,SEAC1S8D_OUT,SEA40932,1
40549,1734,SEAR1S8D_OUT,SEA40549,0
40849,351,SEAC1S8D_OUT,SEA40849,1
40547,466,SNO_LDR,SNO40547,1
40636,872,TFW003S8D_OF245,TFW40636,0
40912,1710,SEAI1S8D_OUT,SEA40912,0
40863,1432,SNO_HDR,SNO40863,0
40912,1684,SEAI1S8D_OUT,SEA40912,0
40523,1541,SNO_HDR,SNO40523,0
40982,783,TFWFD1,TFW40982,0
40224,3164,SEAR1S8D_OUT,SEA40224,0
40202,2422,SEAOUTFALL_6057,SEA40202,3
40265,836,TFW004S8D_RAIN,TFW40265,0
40636,871,TFWFD1,TFW40636,0
40563,2142,SEAR1S8D_OUT,SEA40563,1
40555,2055,SEAOUTFALL_6057,SEA40555,1
40224,3132,SEAR1S8D_OUT,SEA40224,0
40563,2127,SEAR1S8D_OUT,SEA40563,1
40483,1350,SNO_HDR,SNO40483,0
40937,2725,SEAR1S8D_OUT,SEA40937,2
40555,2052,SEAOUTFALL_6057,SEA40555,1
40677,200,SEAI1S8D_OUT,SEA40677,1
40586,3049,SEAC1S8D_OUT,SEA40586,4
40932,47,SEAR1S8D_OUT,SEA40932,1
40178,1567,TFW004S8D_RAIN,TFW40178,0
40563,2199,SEAI1S8D_OUT,SEA40563,1
40421,255,SEAC1S8D_OUT,SEA40421,3
41254,1544,SEAHDRS8D_OUT,SEA41254,0
40142,1483,TFW004S8D_RAIN,TFW40142,0
40563,2141,SEAR1S8D_OUT,SEA40563,1
40849,1370,MH5171,MH540849,#N/A
40188,1934,SEAOUTFALL_6057,SEA40188,0
